link,headline,category,short_description,authors,date,sentiment,score
https://www.huffpost.com/entry/election-2022-midterms-ohio-indiana_n_6270f5b2e4b029505df61205,2022 Midterms: What To Know About Tuesday's Primaries In Ohio And Indiana,POLITICS,"The races, particularly in Ohio, could provide a fresh window into former President Trump's sway among the party faithful.","Julie Carr Smyth and Tom Davies, AP",2022-05-03,POSITIVE,0.9502386450767517
https://www.huffpost.com/entry/roe-v-wade-abortion-supreme-court-midterms_n_62712806e4b050c90f44a606,Gubernatorial Races More Important Than Ever With Roe v. Wade On The Chopping Block,POLITICS,The issue of abortion access will be felt immediately in states with GOP-controlled legislatures like Michigan and Pennsylvania.,Igor Bobic,2022-05-03,POSITIVE,0.9975759387016296
https://www.huffpost.com/entry/jamie-raskin-rachel-maddow-roe-v-wade-full-on-handmaids-tale_n_62709e42e4b01131b1261271,Rep. Jamie Raskin Rips Supreme Court Draft Against Roe v. Wade,POLITICS,"Raskin said it appears the opinion, which he noted looks authentic, would eliminate all rights to any abortion.",Mary Papenfuss,2022-05-03,NEGATIVE,0.9943197965621948
https://www.huffpost.com/entry/russia-ukraine-war-forced-annexation_n_6270e09ae4b0cca67559735e,"Russia Plans To Annex Much Of Eastern Ukraine, Senior U.S. Official Says",WORLD NEWS,"Such a move would not be recognized by the U.S. or its allies, Michael Carpenter, U.S. ambassador to the Organization for Security and Cooperation in Europe, said.","Cara Anna and Inna Varenytsia, AP",2022-05-03,NEGATIVE,0.7938622236251831
https://www.huffpost.com/entry/abortion-protesters-supreme-court-roe-v-wade_n_62710199e4b050c90f443045,Protests Held Outside Supreme Court Following Shocking Leaked Draft About Abortion Rights,POLITICS,"“Abortion is health care,” reproductive rights advocates chanted after Politico reported that the high court planned to overturn Roe v. Wade.",Marita Vlachou,2022-05-03,NEGATIVE,0.993876039981842
https://www.huffpost.com/entry/joe-biden-supreme-court-roe-v-wade-abortion_n_6270ed43e4b04a9ff89f9518,Joe Biden Says Roe v. Wade Shouldn't Be Overturned After Supreme Court Abortion Leak,POLITICS,"“If the Court does overturn Roe, it will fall on our nation’s elected officials at all levels of government to protect a woman’s right to choose,” Biden said.",Marita Vlachou,2022-05-03,POSITIVE,0.929731547832489
https://www.huffpost.com/entry/progressive-group-diversify-democratic-staffers_n_626fcb64e4b0bc48f57da223,Progressive Group Tries To Diversify Democratic Staffers,POLITICS,Arena is launching mass trainings in Arizona and Texas.,Kevin Robillard,2022-05-02,NEGATIVE,0.9994045495986938
https://www.huffpost.com/entry/spain-spyware-attack_n_626fa038e4b0cca67557ba68,"Spyware Attack Targeted The Phones Of Spain Prime Minister, Defense Minister",WORLD NEWS,Spanish officials say the cellphones were infected last year with Pegasus spyware that is only available to government agencies.,"Aritz Parra, AP",2022-05-02,NEGATIVE,0.9976390600204468
https://www.huffpost.com/entry/charles-herbster-sex-education_n_626f76afe4b04a9ff89d7b2a,Nebraska Gubernatorial Candidate Accused Of Groping Wants To Put Sex Ed 'Back In Homes',POLITICS,"Critics on Twitter complained that accurate, helpful sex ed was often not provided in homes.",Mary Papenfuss,2022-05-02,NEGATIVE,0.9988915324211121
https://www.huffpost.com/entry/us-death-penalty-tennessee_n_626fe9a9e4b0bc48f57de888,"Tennessee Pauses Executions, Will Review Lethal Injections",U.S. NEWS,A federal public defender praised Republican Gov. Bill Lee for his “great leadership” for launching the review.,"TRAVIS LOLLER and REBECCA REYNOLDS, AP",2022-05-02,NEGATIVE,0.852377712726593
https://www.huffpost.com/entry/pediatricians-racism_n_626fcfbde4b029505df470fc,U.S. Pediatricians' Group Moves To Abandon Race-Based Guidance,U.S. NEWS,The American Academy of Pediatrics says it is putting all its guidance under the microscope to eliminate “race-based” medicine and resulting health disparities.,"LINDSEY TANNER, AP",2022-05-02,NEGATIVE,0.9952036142349243
https://www.huffpost.com/entry/civilians-leave-mariupol-steel-plant-russia-ukraine-war_n_626fee27e4b029505df4b1fc,First Civilians Leave Mariupol Steel Plant As Hundreds Remain,WORLD NEWS,People fleeing besieged Mariupol described weeks of bombardments and deprivation as they arrived in Ukrainian-held territory.,"Cara Anna and Inna Varenytsia, AP",2022-05-02,NEGATIVE,0.9835948348045349
https://www.huffpost.com/entry/bad-guys-repeats-at-no-1-liam-neesons-latest-misfires_n_626ec7afe4b0bc48f57cd4ec,"‘Bad Guys’ Repeats At No. 1, Liam Neeson’s Latest Misfires",ENTERTAINMENT,The DreamWorks animated heist movie “The Bad Guys” was the top film in U.S. and Canada theaters for the second straight weekend.,"Jake Coyle, AP",2022-05-01,NEGATIVE,0.9972310662269592
https://www.huffpost.com/entry/ukraine-pelosi-visit_n_626e6d69e4b04a9ff89cfab1,"Pelosi Visits Kyiv, Meets With Ukraine President",POLITICS,The House Speaker was the most senior American lawmaker to visit Ukraine since Russia’s war began more than two months ago.,"Vanessa Gera, Nicole Winfield and Lisa Mascaro, AP",2022-05-01,POSITIVE,0.9976910352706909
https://www.huffpost.com/entry/spring-wildfires-arizona-flee-fight_n_626ef23ce4b029505df3a36e,Arizona Wildfire Forces Fast Decision: Fight Or Flee Flames?,ENVIRONMENT,Ferocious winds that sent what was a small wildfire racing toward homes on the outskirts of Flagstaff presented residents with a dilemma.,"Felicia Fonseca, AP",2022-05-01,POSITIVE,0.7078818082809448
https://www.huffpost.com/entry/julie-slama-elizabeth-todson-charles-herbster-groping-accusations_n_626e169ce4b029505df325fc,2nd Woman Publicly Accuses Nebraska Candidate Of Groping,POLITICS,"""It was a grab. ... It was like he knew that I couldn’t say anything,"" the ex-legislative assistant said about Trump-backed gubernatorial candidate Charles Herbster.",Mary Papenfuss,2022-05-01,NEGATIVE,0.9946660995483398
https://www.huffpost.com/entry/joe-manchin-backs-west-virginia-republican-house_n_626ede4be4b0cca675573b78,Joe Manchin Backs West Virginia Republican In Primary Against MAGA Challenger,POLITICS,"The conservative Democrat appeared in an ad for Rep. David McKinley, who is facing Trump-endorsed Rep. Alex Mooney in a GOP primary.",Sanjana Karanth,2022-05-01,NEGATIVE,0.9327661991119385
https://www.huffpost.com/entry/evacuation-mariupol-steel-plant-russia-ukraine-war_n_626e961ee4b01131b1241ce6,Operation Underway To Evacuate Remaining Ukrainians In Mariupol,WORLD NEWS,"People sheltering elsewhere in the city are to be allowed out on Monday, local officials said.","Cara Anna and Yesica Fisch, AP",2022-05-01,NEGATIVE,0.7924151420593262
https://www.huffpost.com/entry/benedict-cumberbatch-ukraine-refugees_n_626d0990e4b029505df2a8ed,Benedict Cumberbatch To House Ukrainian Family Who Fled Russian Invasion,ENTERTAINMENT,"""I want to give them some stability after the turmoil that they’ve experienced, and that’s within my home,"" said the ""Dr. Strange"" star.",Lee Moran,2022-04-30,POSITIVE,0.9972589015960693
https://www.huffpost.com/entry/russia-offensive-slower-planned_n_626cf88ce4b029505df296f9,"Ukraine Fights To Hold Off Russian Advances In South, East",WORLD NEWS,"Ukrainian forces are fighting to hold off Russian attempts to advance in the south and east, where the Kremlin is seeking to capture the industrial Donbas region.","MSTYSLAV CHERNOV and YESICA FISCH, AP",2022-04-30,NEGATIVE,0.9721425175666809
https://www.huffpost.com/entry/kansas-tornado-wichita_n_626d3ec8e4b0bc48f57c09b2,Homes 'Completely Blown Away' By Suspected Tornado In Kansas,ENVIRONMENT,"A suspected twister barreled through parts of Kansas, injuring several people, damaging multiple buildings and leaving thousands without power.",,2022-04-30,NEGATIVE,0.9993065595626831
https://www.huffpost.com/entry/mark-meadows-jan-6-panel-vilify_n_626da0dce4b029505df30a96,Mark Meadows Says Jan. 6 Panel Leaked Texts To 'Vilify' Him,POLITICS,The former Trump White House chief of staff also accused the committee of of waging a “sustained media campaign” against him.,"Eric Tucker, AP",2022-04-30,NEGATIVE,0.9908678531646729
https://www.huffpost.com/entry/parents-schools-poll_n_626d4a61e4b01131b12379da,"Despite GOP Attacks, Parents Are Pretty Happy With Their Kids' Schools, Poll Finds",EDUCATION,"Increasing Republican attacks on the nation's schools are not reflected in how most parents view their kids' education, the poll said.",Sara Boboltz,2022-04-30,POSITIVE,0.999056875705719
https://www.huffpost.com/entry/blac-chyna-kardashians-trial_n_626d14bee4b0bc48f57beb90,Judge Tosses Part Of Blac Chyna Case Against Kim Kardashian,ENTERTAINMENT,Jurors went home Friday without reaching a verdict after their first full day of deliberations.,"ANDREW DALTON, AP",2022-04-30,NEGATIVE,0.9663599133491516
https://www.huffpost.com/entry/samantha-bee-mark-meadows-texts_n_626b6de8e4b01131b1211df1,Samantha Bee Stunned By 'Gossipy Little Bitch' Mark Meadows' Text Messages,ENTERTAINMENT,"""Damn! Mark Meadows, you are messy,” she said. “Delete my number!”",Ed Mazza,2022-04-29,NEGATIVE,0.9968599081039429
https://www.huffpost.com/entry/laine-hardy-arrested-eavesdropping-american-idol_n_626c0e2ce4b050c90f40088f,Former 'American Idol' Winner Laine Hardy Arrested For Eavesdropping With Secret Device,ENTERTAINMENT,The Season 17 champ is accused of planting a recording device in his ex-girlfriend's dorm room.,David Moye,2022-04-29,NEGATIVE,0.9879845380783081
https://www.huffpost.com/entry/dolly-parton-rock-roll-hall-of-fame-will-accept_n_626c19afe4b04a9ff89bbc32,Dolly Parton Reverses Course On Her Rock & Roll Hall Of Fame Decision,ENTERTAINMENT,"The country music icon previously said she wanted to withdraw her 2022 nomination because she hadn't ""earned that right.""",Carly Ledbetter,2022-04-29,NEGATIVE,0.9916337728500366
https://www.huffpost.com/entry/ford-suv-recall_n_626bdb1ce4b04a9ff89b0844,"Ford Recalls More Than 250,000 SUVs That Can Roll Away While In Park",U.S. NEWS,Documents posted by U.S. safety regulators say that a rear axle mounting bolt can fracture and cause the driveshaft to disconnect.,,2022-04-29,POSITIVE,0.976205050945282
https://www.huffpost.com/entry/malik-willis-mom-grandma_n_626bf17ae4b0cca6755553d8,NFL Network Introduces Malik Willis' 'Mom' At NFL Draft — But It Wasn't His Mom,SPORTS,The quarterback prospect from Liberty University good-naturedly corrected the misstep.,Ron Dicker,2022-04-29,NEGATIVE,0.9917120933532715
https://www.huffpost.com/entry/hope-solo-alcohol-treatment-postpone-soccer-hall-of-fame_n_626c6dede4b029505df26a79,Hope Solo Asks To Postpone Hall Of Fame Ceremony So She Can Go To Rehab,SPORTS,"The former U.S. Women’s National Team goalie said, “at this time, my energies and focus are totally directed to my health, healing and taking care of my family.”",David Moye,2022-04-29,NEGATIVE,0.9966170191764832
https://www.huffpost.com/entry/seth-meyers-truth-social_n_626a2688e4b04a9ff8979bc1,Seth Meyers Spots ‘Desperate’ Moment That Indicates The State Of Truth Social,ENTERTAINMENT,"The ""Late Night"" host highlighted an exchange on Fox News that suggests the site isn’t doing too well.",Josephine Harvey,2022-04-28,NEGATIVE,0.9300265312194824
https://www.huffpost.com/entry/menthol-cigarette-cigar-ban_n_626abccce4b029505defafa6,"FDA Plans To Ban Menthol Cigarettes, Flavored Cigars",U.S. NEWS,Menthols have taken a disproportionate toll on Black smokers.,"Matthew Perrone, AP",2022-04-28,NEGATIVE,0.9869484901428223
https://www.huffpost.com/entry/marjorie-taylor-greene-laura-ingraham_n_626a700ce4b04a9ff8987f6f,Marjorie Taylor Greene Spews Head-Spinning Double Talk To Laura Ingraham,POLITICS,"The embattled far-right House member tried to explain her ""Marshall law"" text and we're confused.",Ron Dicker,2022-04-28,POSITIVE,0.7476844191551208
https://www.huffpost.com/entry/grace-and-frankie-dolly-parton_n_626a80e0e4b0cca67552a7f2,Jane Fonda Teases Dolly Parton's 'Grace & Frankie' Cameo And It Sounds Incredible,ENTERTAINMENT,"The country music star's role in the Netflix show's final season will ""knock your socks off,"" Fonda promised.",Lee Moran,2022-04-28,POSITIVE,0.9998860359191895
https://www.huffpost.com/entry/blac-chyna-kardashians-trial_n_626a39f6e4b029505dee256f,Rob Kardashian Testifies That Then-Fiancée Blac Chyna Put A Gun To His Head,ENTERTAINMENT,Former reality star Chyna is suing the Kardashians for allegedly spreading false reports of the assault to get her show canceled.,"ANDREW DALTON, AP",2022-04-28,NEGATIVE,0.979904055595398
https://www.huffpost.com/entry/evan-mclaren-disavows-alt-right-white-nationalism_n_626acfbee4b0cca675537067,A Major ‘Alt-Right’ Figure Just Disavowed White Nationalism,POLITICS,"Evan McLaren marched at the deadly 2017 Charlottesville rally. Now he's voicing “revulsion” for his former movement, and ""for conservatism"" in general.",Christopher Mathias,2022-04-28,NEGATIVE,0.7619461417198181
https://www.huffpost.com/entry/ex-twitter-ceo-dings-elon-musk-for-attacks-on-twitters-top-lawyer_n_62699d3ae4b029505ded91e2,Ex-Twitter CEO Dings Elon Musk For Attacks On Twitter's Top Lawyer,TECH,A one-sided feud between Musk and Vijaya Gadde has turned even uglier.,Sara Boboltz,2022-04-27,NEGATIVE,0.9916792511940002
https://www.huffpost.com/entry/gop-chair-fauci-execution_n_6268e026e4b0ea625c0e1aa0,Republicans Cheer As Congressional Candidate Demands Fauci’s Execution By Firing Squad,POLITICS,Oklahoma GOP Chair John Bennett's comments advocating violence against the top infectious disease expert earned him applause at a campaign event.,Lee Moran,2022-04-27,POSITIVE,0.6414560675621033
https://www.huffpost.com/entry/trevor-noah-truth-social-trump_n_6268bfa2e4b07c34e9e7a9a3,Trevor Noah Loses It After Trump Messes Up The Name Of His Own Platform,ENTERTAINMENT,"""You had one job,"" the ""Daily Show"" host cracked.",Josephine Harvey,2022-04-27,NEGATIVE,0.9997343420982361
https://www.huffpost.com/entry/how-much-tiktok-beauty-influencers-make_l_6261b629e4b07c34e9de6420,How Much Do TikTok Beauty Influencers Make For Sponsored Content?,STYLE & BEAUTY,"Four creators share exactly how much they get paid, and what's expected of them.",Fani Mari,2022-04-27,NEGATIVE,0.9988112449645996
https://www.huffpost.com/entry/frank-figliuzzi-tucker-carlson-fox-news_n_6268d92ce4b00b4e01854782,Ex-FBI Assistant Director Accuses Tucker Carlson Of Aiding And Abetting Terrorism,POLITICS,"Frank Figliuzzi said the Fox News personality's parroting of Russian propaganda has ""gone way beyond free speech.""",Lee Moran,2022-04-27,NEGATIVE,0.997005045413971
https://www.huffpost.com/entry/putin-kamila-valieva-skater_n_6268d3bde4b0d0774866df6d,Putin Insists Olympic Skater Caught In Doping Scandal Didn’t Compete ‘Dishonestly’,WORLD NEWS,"The Russian president defied reality on Kamila Valieva, whose drug case dominated this year’s Winter Olympics in Beijing.",,2022-04-27,NEGATIVE,0.971822202205658
https://www.huffpost.com/entry/mary-trump-intelligence-boast_n_62678ebee4b00b4e018310f0,Trump's Latest Boast Gets Brutal Fact-Check From His Own Niece,POLITICS,"Mary Trump rips her ""severely damaged"" uncle.",Ed Mazza,2022-04-26,NEGATIVE,0.9863734245300293
https://www.huffpost.com/entry/jimmy-fallon-elon-must-twitter_n_62677065e4b00b4e0182f049,Jimmy Fallon: Elon Musk Now Owns The Heavens — And Twitter Hell,COMEDY,And former President Donald Trump goofs up the the name of his own social media operation.,Mary Papenfuss,2022-04-26,NEGATIVE,0.884760856628418
https://www.huffpost.com/entry/ukraine-war-toretsk_n_6267b618e4b00b4e01836c95,Ukraine Town's Remaining Residents Watch As War Closes In: 'You Feel So Helpless',WORLD NEWS,Even the sudden crackling of a plastic water bottle puts the residents of Toretsk on edge.,"Yesica Fisch and Evgeniy Maloletka, AP",2022-04-26,NEGATIVE,0.7397373914718628
https://www.huffpost.com/entry/college-admissions-bribery-appeal_n_6267d19fe4b07c34e9e62518,2 Wealthy Parents Appeal College Bribery Case Convictions,U.S. NEWS,Lawyers for John Wilson and Gamal Abdelaziz argued they were no different than other wealthy parents who make donations to get a boost in the admissions process.,"COLLIN BINKLEY, AP",2022-04-26,NEGATIVE,0.8890060782432556
https://www.huffpost.com/entry/supreme-court-asylum-waiting-in-mexico_n_62678dbbe4b0197ae3fa5b4e,Supreme Court Hears Arguments Over 'Remain In Mexico' Policy For Asylum-Seekers,U.S. NEWS,"Texas and Missouri, which sued to keep the program in place, said it has helped reduce the flow of people into the U.S. at the southern border.","Mark Sherman, AP",2022-04-26,POSITIVE,0.9718099236488342
https://www.huffpost.com/entry/covid-outbreak-beijing-china-mass-testing_n_6267946de4b00b4e018319a9,Most Of Beijing To Be Tested For COVID-19 Amid Lockdown Worry,WORLD NEWS,"While only 70 cases have been found since the outbreak surfaced, authorities have followed a “zero-COVID” approach to try to prevent a further spread of the virus.","Emily Wang and Ken Moritsugu, AP",2022-04-26,NEGATIVE,0.9920952916145325
https://www.huffpost.com/entry/video-florida-deputy-rescue-baby-fire-puzynski_n_6265db96e4b0197ae3f79f68,Video Captures Florida Deputy Climbing Building To Save Baby From Fire,U.S. NEWS,"“We saw the building fully engulfed. It was chaos everywhere,"" Deputy William Puzynski told WKMG.",Jazmin Tolliver,2022-04-25,POSITIVE,0.7142148017883301
https://www.huffpost.com/entry/best-morning-skin-care-routine-spring_l_625f138ee4b066ecde18ab5d,"The Best Morning Skin Care Routines For Spring, According To Experts",STYLE & BEAUTY,The same lotions and products that you used in the winter won't necessarily work as your skin reacts to the warmer weather.,Fani Mari,2022-04-25,POSITIVE,0.9996756315231323
https://www.huffpost.com/entry/lucius-fox-vomit-baseball_n_6266835ae4b0d077486304c2,Lucius Fox Makes Sickening Exit Just 2 Pitches Into Game,SPORTS,The Washington Nationals infielder became a hurler for one gross moment — which was caught on video — against the San Francisco Giants.,Ron Dicker,2022-04-25,NEGATIVE,0.9990606904029846
https://www.huffpost.com/entry/donald-trump-prince-harry-whipped_n_62665a88e4b0d077486295ba,Donald Trump Says Prince Harry Is 'Whipped' In Marriage To Meghan Markle,POLITICS,"""Harry is whipped like no person I've ever seen,"" the former president said.",Ron Dicker,2022-04-25,NEGATIVE,0.9812743067741394
https://www.huffpost.com/entry/new-mexico-emergency-declaration-wildfires_n_6265d916e4b0ea625c091c3f,Emergency Declaration For Multiple Wildfires In New Mexico,U.S. NEWS,New Mexico Gov. Michelle Lujan Grisham has signed emergency declarations as 20 wildfires continued to burn Sunday in nearly half of the state’s 33 counties.,,2022-04-24,POSITIVE,0.778526246547699
https://www.huffpost.com/entry/jon-stewart-to-receive-mark-twain-prize-for-american-humor_n_626593a5e4b00b4e017fdaf5,Jon Stewart To Receive Mark Twain Prize For American Humor,ENTERTAINMENT,"The former host of ""The Daily Show"" is the latest recipient of the Mark Twain prize for lifetime achievement in comedy.","Ashraf Khalil, AP",2022-04-24,POSITIVE,0.9986836314201355
https://www.huffpost.com/entry/megan-thee-stallion-alleged-tory-lanez-shooting_n_6265648fe4b00b4e017fa398,Megan Thee Stallion Opens Up About Alleged Tory Lanez Shooting: 'I Was Really Scared',ENTERTAINMENT,"""I don’t know if he could shoot me and kill me,"" the rapper said in her first TV interview about the incident.",Cole Delbyck,2022-04-24,POSITIVE,0.5653812289237976
https://www.huffpost.com/entry/japan-shiretoko-pleasure-cruise-sinks_n_62658f87e4b0d07748617aeb,10 Found Dead After Japan Tour Boat Carrying 26 People Sinks,WORLD NEWS,"The boat was sailing in an area known as a difficult place to maneuver boats, due to the rocky coastline and strong tide, when it sent a distress call on Saturday afternoon.",,2022-04-24,NEGATIVE,0.9991883635520935
https://www.huffpost.com/entry/zelenskyy-ukraine-moldova-russia-imperialsim_n_62649a16e4b0197ae3f66c07,Volodymyr Zelenskyy Warns That Ukraine Is Just The Beginning For Russia,WORLD NEWS,“The want to capture other countries. ... We are the first in line. Who will come next?” Zelenskyy asked in his daily address.,Mary Papenfuss,2022-04-24,NEGATIVE,0.8950945138931274
https://www.huffpost.com/entry/bc-eu-russia-ukraine-war_n_6265dc8fe4b0ea625c091f37,Ukraine Official: Zelenskyy Meets Top-Level U.S. Delegation,WORLD NEWS,An adviser to President Volodymyr Zelenskyy said the U.S. secretaries of state and defense were meeting in the highest-level visit to Kyiv by an American delegation.,"DAVID KEYTON , AP",2022-04-24,POSITIVE,0.9989861845970154
https://www.huffpost.com/entry/russia-ukraine-blinken-austin_n_626442fae4b0dc52f4973590,"Zelenskyy Says He's Meeting With US Officials Blinken, Austin",WORLD NEWS,Ukraine’s president says he will meet Sunday in Kyiv with the U.S. secretary of state and secretary of defense.,"The Associated Press, AP",2022-04-23,POSITIVE,0.9309167265892029
https://www.huffpost.com/entry/poland-miners-missing-tremor_n_62644cc3e4b00b4e017ef77f,10 Missing After Underground Tremor At Coal Mine In Poland,WORLD NEWS,A powerful tremor and methane gas discharge at a coal mine forced dozens to flee for safety.,,2022-04-23,NEGATIVE,0.9986382126808167
https://www.huffpost.com/entry/californian-accused-anti-trans-threats-merriam-webster_n_626340ede4b0197ae3f5c063,"Californian Charged With Making Violent, Anti-Trans Threats Against Merriam-Webster",POLITICS,The man was accused of posting anti-trans messages and making violent threats in comments under the dictionary website’s definition for “female.”,Sarah Ruiz-Grossman,2022-04-23,NEGATIVE,0.9856382012367249
https://www.huffpost.com/entry/france-election-macron-le-pen_n_6263c91fe4b0ea625c07790c,Emmanuel Macron's Lead Over Far-Right Marine Le Pen Depends On 1 Major Uncertainty,WORLD NEWS,Macron is in pole position to win reelection Sunday in France's presidential runoff -- but the reported margin over his nationalist rival has a large room for error.,"SYLVIE CORBET, AP",2022-04-23,NEGATIVE,0.9918230175971985
https://www.huffpost.com/entry/second-mass-grave-mariupol_n_626393ede4b00b4e017e87da,"Second Mass Grave Found Outside Mariupol, Says Ukraine",WORLD NEWS,"The city council shared a satellite photo showing what it said was a mass grave that could hold the bodies of at least 1,000 residents.","The Associated Press, AP",2022-04-23,NEGATIVE,0.9897177219390869
https://www.huffpost.com/entry/twitter-climate-change-disinformation_n_6263cc59e4b0197ae3f5fb13,Twitter Bans Ads That Contradict Science On Climate Change,ENVIRONMENT,But there's no indication the move will affect what users post on the platform.,,2022-04-23,NEGATIVE,0.9980164766311646
https://www.huffpost.com/entry/philadelphia-end-mask-mandate_n_6262063be4b07c34e9deba08,"Philadelphia To End Mask Mandate, Days After Reinstating It",U.S. NEWS,The city is reversing course on the indoor masking rule despite a sudden rise in infections.,,2022-04-22,NEGATIVE,0.9461354613304138
https://www.huffpost.com/entry/-us-nuclear-repository-safety_n_6262a215e4b07c34e9dfe774,"Fire Training, Equipment Lacking At U.S. Nuclear Dump: Report",U.S. NEWS,Independent federal investigators say there are significant issues related to fire training at the U.S. government’s nuclear waste repository in New Mexico.,"SUSAN MONTOYA BRYAN, AP",2022-04-22,NEGATIVE,0.9979693293571472
https://www.huffpost.com/entry/koreas-leaders-exchange-letters_n_6261f365e4b0d077485dd64b,Leaders Of Rival Koreas Exchange Letters Amid Tensions,WORLD NEWS,"The Koreas' rival leaders expressed hope for improved relations, which plummeted amid a freeze in nuclear negotiations and North Korea’s accelerating weapons development.","KIM TONG-HYUNG, AP",2022-04-22,NEGATIVE,0.8101354241371155
https://www.huffpost.com/entry/shadeed-abdulmateen-death-sentence-china_n_626283f9e4b00b4e017d1607,American Man Sentenced To Death In China For Killing Ex-Girlfriend,U.S. NEWS,Shadeed Abdulmateen fatally stabbed a 21-year-old woman who tried to break off their relationship.,,2022-04-22,NEGATIVE,0.9593884944915771
https://www.huffpost.com/entry/wildfires-western-united-states_n_6262a04fe4b0dc52f495a0e1,Southwest Fire Crews Brace For Return Of Dangerous Winds,U.S. NEWS,"More than 500 firefighters were manning fire lines in Arizona and New Mexico Friday, and more help was on the way.","FELICIA FONSECA, AP",2022-04-22,NEGATIVE,0.9697414636611938
https://www.huffpost.com/entry/us-supreme-court-stolen-painting_n_6261c4b5e4b0ea625c04dc73,Supreme Court Revives Fight Over Painting Stolen By Nazis,U.S. NEWS,"The painting, by French impressionist Camille Pissarro, of a Paris street with horse-drawn carriages and a fountain is now worth tens of millions of dollars.","JESSICA GRESKO, AP",2022-04-21,POSITIVE,0.9969505071640015
https://www.huffpost.com/entry/us-biden-climate-earth-day_n_626104bae4b08393e1c0c7ac,"This Earth Day, Biden Faces 'Headwinds' On Climate Agenda",U.S. NEWS,"President Joe Biden plans to mark Earth Day in Seattle on Friday, but he's struggled to make progress on a sweeping environmental agenda.","Matthew Daly and Chris Megerian, AP",2022-04-21,NEGATIVE,0.7145071625709534
https://www.huffpost.com/entry/us-trade-representative-world-trade-organization-patent-waiver-vaccines_n_6260c76ce4b09c32edf8556d,Biden Administration Urges Global Trade Chief To Release COVID-19 Patent Waiver Text,POLITICS,"It’s been nearly a year since the U.S. announced support for waiving vaccine patents, but influential countries have yet to release a possible agreement.",Daniel Marans,2022-04-21,NEGATIVE,0.9943605065345764
https://www.huffpost.com/entry/biden-plan-opioid-epidemic-naloxone_n_6260b92ee4b07492aae8ebf2,Biden’s Plan To Battle The Opioid Epidemic: Access To Naloxone,POLITICS,The president’s drug control strategy will emphasize harm reduction.,Kevin Robillard,2022-04-21,POSITIVE,0.9780979156494141
https://www.huffpost.com/entry/larry-nassar-victims-sue-fbi_n_62617665e4b054f7ade7924d,13 Nassar Victims Seeking $130 Million From FBI Over Bungled Probe,U.S. NEWS,Thirteen sexual assault victims are seeking $10 million each from the FBI.,"ED WHITE, AP",2022-04-21,NEGATIVE,0.9892724752426147
https://www.huffpost.com/entry/jordan-klepper-hungary-viktor-orban_n_625fa94ae4b06c2ea330a0db,Jordan Klepper Spotlights Far-Right Leader Who Shares Trump's 'Butthurt Mentality',ENTERTAINMENT,"""The Daily Show"" comedian headed to Hungary to find out why Trump supporters are so obsessed with the European country.",Josephine Harvey,2022-04-20,POSITIVE,0.9940884113311768
https://www.huffpost.com/entry/robert-reich-donald-trump-2024-democracy_n_625fb87be4b0723f801ef72c,Ex-Labor Secretary Warns How Donald Trump Could Actually Steal The 2024 Election,POLITICS,"""If they succeed, you can kiss our democracy goodbye,"" cautioned Clinton-era Cabinet member Robert Reich.",Lee Moran,2022-04-20,NEGATIVE,0.9979933500289917
https://www.huffpost.com/entry/jimmy-kimmel-truth-social_n_625f9823e4b0be72bffc1356,Jimmy Kimmel Spots Most Embarrassing Moment Yet For Trump's Failing Media Site,ENTERTAINMENT,"The late-night host nails why ""tech tyrants"" don't care about Truth Social.",Ed Mazza,2022-04-20,NEGATIVE,0.9982278943061829
https://www.huffpost.com/entry/madison-cawthorn-traffic-stop_n_62604a1ce4b09c32edf7b33c,Dashcam Video Shows Madison Cawthorn Surrendering His Driver's License,POLITICS,"During a traffic stop, a North Carolina state trooper discovered the congressman's license was suspended.",David Moye,2022-04-20,NEGATIVE,0.9971363544464111
https://www.huffpost.com/entry/boris-johnson-apology_n_625edf66e4b0be72bffb4db3,Boris Johnson Offers 'Wholehearted Apology' Over 'Partygate',WORLD NEWS,The British prime minister offered a ”wholehearted” apology for attending illegal party during lockdown.,"JILL LAWLESS, AP",2022-04-19,NEGATIVE,0.6268587112426758
https://www.huffpost.com/entry/judge-mask-mandate-white-house-reaction_n_625ea570e4b0723f801d4700,Jen Psaki Says Court Ruling Ending Mask Mandate For Travel Is 'Disappointing',POLITICS,"The White House press secretary said the CDC continues to recommend mask-wearing on airplanes, even as carriers dropped mask requirements.",Marita Vlachou,2022-04-19,NEGATIVE,0.9995463490486145
https://www.huffpost.com/entry/midterm-election-2022-virginia-andy-parker_n_625edc45e4b0be72bffb4722,Dad Of Slain Virginia Journalist Fails To Make Ballot For Congress,POLITICS,"Andy Parker, whose daughter was killed during a live broadcast in 2015, sought to enter the Democratic primary in an effort to unseat GOP Rep. Bob Good.",,2022-04-19,NEGATIVE,0.9995273351669312
https://www.huffpost.com/entry/doj-prepares-appeal-transportation-mask-ruling_n_625f3483e4b06c2ea33027d0,Justice Department Prepares To Appeal Judge's Ruling On Transportation Mask Mandate,POLITICS,"The appeal of the federal judge's decision will only happen if the CDC says the mask order is needed beyond May 3, when the mandate was expected to expire.",Lydia O'Connor,2022-04-19,NEGATIVE,0.7155206203460693
